Date,Open,High,Low,Close,Adj Close,Volume
2006-01-09,52.730000,53.130001,52.500000,52.700001,42.704075,6781800
2006-01-16,52.470001,52.889999,51.330002,51.400002,41.650646,4615300
2006-01-23,51.520000,52.259998,51.250000,52.139999,42.250275,4881700
2006-01-30,52.240002,52.279999,51.279999,51.349998,41.610126,5005400
2006-02-06,51.500000,51.790001,50.820000,51.500000,41.731693,5853300
2006-02-13,51.419998,52.400002,51.049999,52.209999,42.307007,3671900
2006-02-20,52.200001,52.419998,51.799999,52.250000,42.339417,3023900
2006-02-27,52.369999,52.869999,51.830002,52.200001,42.298904,4845500
2006-03-06,52.330002,52.330002,51.439999,52.009998,42.144939,5418000
2006-03-13,52.119999,53.849998,51.840000,52.910000,42.874237,5784500
2006-03-20,52.990002,53.200001,52.439999,52.630001,42.647354,3876600
2006-03-27,52.599998,53.090000,52.150002,52.740002,42.830631,8183100
2006-04-03,52.919998,53.240002,52.410000,52.509998,42.643852,2567600
2006-04-10,52.599998,52.619999,51.849998,52.060001,42.278412,3166500
2006-04-17,52.139999,53.240002,51.669998,52.860001,42.928085,5145600
2006-04-24,52.639999,52.970001,52.180000,52.599998,42.716949,3666600
2006-05-01,52.689999,53.049999,51.700001,52.849998,42.919960,6346100
2006-05-08,52.900002,53.119999,51.540001,51.549999,41.864212,4144100
2006-05-15,51.439999,51.869999,50.220001,50.639999,41.125214,4415600
2006-05-22,50.410000,51.169998,49.639999,51.130001,41.523125,4646200
2006-05-29,50.830002,51.599998,50.240002,51.320000,41.677441,3746800
2006-06-05,51.119999,51.220001,49.110001,49.810001,40.451141,6171800
2006-06-12,49.980000,50.320000,48.700001,49.980000,40.589207,6943800
2006-06-19,50.200001,50.349998,49.439999,49.680000,40.345577,3290000
2006-06-26,49.660000,50.650002,49.009998,50.450001,41.079872,6315600
2006-07-03,50.599998,50.709999,49.639999,49.730000,40.493599,1988500
2006-07-10,50.049999,50.070000,47.880001,48.090000,39.158192,2983000
2006-07-17,48.060001,49.389999,47.650002,47.919998,39.019779,3906900
2006-07-24,48.250000,49.509998,48.250000,49.439999,40.257462,3248600
2006-07-31,49.340000,50.110001,48.770000,49.480000,40.290024,3912300
2006-08-07,49.349998,49.599998,48.689999,48.930000,39.842186,2114700
2006-08-14,49.209999,50.810001,48.980000,50.709999,41.291573,3531600
2006-08-21,50.540001,50.639999,49.939999,50.150002,40.835598,5416400
2006-08-28,50.230000,51.270000,50.160000,51.230000,41.714996,4455000
2006-09-04,51.240002,51.349998,50.290001,50.709999,41.291573,3252800
2006-09-11,49.750000,52.119999,49.750000,51.910000,42.268707,4647500
2006-09-18,51.880001,52.250000,51.299999,51.470001,41.910442,3102900
2006-09-25,51.570000,52.430000,51.240002,52.119999,42.439701,8750000
2006-10-02,52.230000,53.099998,51.680000,52.990002,43.263222,4945400
2006-10-09,52.790001,53.650002,52.689999,53.630001,43.785767,3557700
2006-10-16,53.619999,53.900002,53.070000,53.560001,43.728615,4299000
2006-10-23,53.439999,54.419998,52.520000,53.939999,44.038860,6293700
