Date,Open,High,Low,Close,Adj Close,Volume
2001-12-31,40.310001,42.290001,38.910000,41.669998,35.674076,280531700
2002-01-07,42.110001,42.599998,40.110001,40.849998,34.972046,363626900
2002-01-14,40.490002,40.750000,38.220001,38.590000,33.037254,386440300
2002-01-21,39.000000,39.509998,37.330002,38.830002,33.242702,292825900
2002-01-28,39.150002,39.400002,36.849998,38.139999,32.651993,363383800
2002-02-04,37.959999,38.070000,34.970001,36.169998,30.965464,446333700
2002-02-11,36.139999,37.570000,35.639999,35.779999,30.631578,327305800
2002-02-18,35.369999,35.459999,33.090000,33.650002,28.808073,388121900
2002-02-25,34.000000,35.750000,33.750000,35.740002,30.597319,460630100
2002-03-04,35.700001,39.029999,35.400002,38.669998,33.105736,454070300
2002-03-11,38.349998,39.189999,36.590000,37.230000,31.872944,359730500
2002-03-18,37.630001,37.939999,35.900002,36.680000,31.402071,347831300
2002-03-25,36.689999,36.900002,35.400002,36.060001,30.871284,303950600
2002-04-01,35.799999,36.900002,34.180000,34.369999,29.424459,393204200
2002-04-08,33.470001,34.980000,32.880001,33.520000,28.696770,410635300
2002-04-15,33.799999,35.500000,33.200001,34.459999,29.501516,363874500
2002-04-22,34.009998,34.009998,31.010000,31.040001,26.573612,409916900
2002-04-29,31.240000,32.189999,29.480000,29.740000,25.460680,468615800
2002-05-06,29.629999,31.889999,28.420000,29.559999,25.306589,546947100
2002-05-13,29.870001,33.630001,29.670000,32.930000,28.191660,524389300
2002-05-20,32.599998,32.700001,30.410000,31.240000,26.744839,422187700
2002-05-27,31.469999,31.520000,29.900000,30.040001,25.717516,314287500
2002-06-03,30.000000,30.250000,27.520000,28.299999,24.227875,467935900
2002-06-10,28.360001,28.750000,26.200001,27.620001,23.645725,530389900
2002-06-17,28.000000,29.150000,25.650000,25.820000,22.104719,550307400
2002-06-24,25.450001,26.799999,24.389999,26.100000,22.344442,714301900
2002-07-01,25.969999,26.389999,23.090000,26.340000,22.549913,334218800
2002-07-08,26.200001,26.549999,23.530001,24.799999,21.231503,603992300
2002-07-15,24.680000,26.440001,23.750000,23.990000,20.538054,684612300
2002-07-22,23.850000,24.500000,21.639999,22.670000,19.407991,737264900
2002-07-29,23.270000,24.690001,21.820000,22.250000,19.048424,479816500
2002-08-05,22.110001,23.709999,21.299999,23.330000,19.973021,531214300
2002-08-12,23.049999,25.000000,22.469999,24.700001,21.145899,470079600
2002-08-19,24.770000,26.209999,24.680000,25.150000,21.531136,422919400
2002-08-26,25.299999,25.510000,23.020000,23.490000,20.109999,447741200
2002-09-02,23.059999,23.430000,21.930000,22.850000,19.562094,342131100
2002-09-09,22.670000,24.350000,22.389999,22.990000,19.681942,371677700
2002-09-16,22.860001,23.209999,21.480000,21.670000,18.551874,404716200
2002-09-23,21.450001,22.330000,20.650000,21.309999,18.243675,459019900
2002-09-30,21.070000,21.990000,20.110001,20.350000,17.421824,444620100
2002-10-07,20.260000,22.379999,19.760000,22.219999,19.022738,511653800
2002-10-14,21.870001,23.850000,21.780001,23.809999,20.383951,475204600
2002-10-21,23.520000,24.860001,23.299999,24.700001,21.145899,423584100
2002-10-28,25.000000,25.400000,23.370001,25.250000,21.616747,452248400
2002-11-04,26.049999,26.820000,24.959999,25.070000,21.462654,466066600
2002-11-11,24.950001,26.450001,24.150000,26.440001,22.635521,437486300
2002-11-18,26.709999,27.940001,25.299999,27.719999,23.731339,418763400
2002-11-25,27.760000,28.290001,26.900000,27.719999,23.731339,260980000
2002-12-02,28.420000,28.790001,25.740000,26.469999,22.661207,458508500
2002-12-09,26.219999,26.690001,25.010000,25.040001,21.436962,344615300
2002-12-16,25.219999,26.200001,24.809999,25.320000,21.676668,351520200
2002-12-23,25.180000,25.910000,24.750000,24.820000,21.248627,139000000
2002-12-30,24.840000,25.709999,24.280001,25.680000,21.984882,208374500
2003-01-06,25.709999,27.260000,25.200001,27.100000,23.200550,388924800
2003-01-13,27.330000,27.469999,25.270000,25.309999,21.668123,321024800
2003-01-20,25.410000,25.840000,24.639999,24.820000,21.248627,300740600
2003-01-27,24.450001,25.450001,24.010000,24.440001,20.923300,398335100
2003-02-03,24.520000,24.860001,23.650000,23.809999,20.383951,377366600
2003-02-10,23.889999,24.610001,23.320000,24.490000,20.966108,342046700
2003-02-17,24.700001,25.370001,24.510000,25.170000,21.548265,249506500
2003-02-24,25.129999,25.219999,24.080000,25.160000,21.539703,307702700
2003-03-03,25.270000,25.480000,23.959999,24.540001,21.008909,317954000
2003-03-10,24.330000,25.980000,23.540001,25.719999,22.019117,407074000
2003-03-17,25.430000,27.379999,25.350000,27.170000,23.260479,514998900
2003-03-24,26.469999,26.770000,25.950001,26.080000,22.327322,341344000
2003-03-31,25.600000,26.850000,25.209999,26.049999,22.301634,374152500
2003-04-07,27.110001,27.200001,25.299999,25.510000,21.839338,339542400
2003-04-14,25.600000,26.980000,25.490000,26.820000,22.960844,258023400
2003-04-21,26.940001,27.750000,26.620001,26.950001,23.072138,329475700
2003-04-28,27.049999,28.290001,26.950001,28.280001,24.210749,350798800
2003-05-05,28.330000,28.900000,27.760000,28.410000,24.322054,366989100
2003-05-12,28.360001,28.990000,28.170000,28.700001,24.570326,327425300
2003-05-19,28.520000,28.680000,27.410000,28.100000,24.056660,327125000
2003-05-26,27.930000,29.870001,27.900000,29.790001,25.503489,353142200
2003-06-02,30.080000,31.469999,29.309999,30.129999,25.794559,517581700
2003-06-09,30.000000,30.750000,29.530001,29.959999,25.649019,414744200
2003-06-16,30.170000,31.240000,30.000000,30.379999,26.008591,369978300
2003-06-23,30.330000,30.570000,29.469999,29.830000,25.537729,425408500
2003-06-30,30.160000,31.100000,29.260000,30.580000,26.179804,309918400
2003-07-07,30.969999,32.490002,30.959999,31.840000,27.258511,430674300
2003-07-14,32.340000,32.750000,30.920000,31.280001,26.779089,436501700
2003-07-21,31.240000,32.020000,30.610001,31.799999,27.224264,437556500
2003-07-28,31.860001,32.330002,31.240000,31.459999,26.933195,352447700
2003-08-04,31.420000,31.799999,29.930000,30.070000,25.743200,438206100
2003-08-11,30.080000,31.290001,30.030001,31.170000,26.684908,259745800
2003-08-18,31.309999,33.369999,31.230000,32.439999,27.772163,363813800
2003-08-25,32.360001,33.459999,31.809999,33.389999,28.585470,278875100
2003-09-01,33.490002,34.340000,33.130001,33.939999,29.056335,320298100
2003-09-08,34.000000,34.529999,33.009998,33.820000,28.953606,470615900
2003-09-15,33.840000,34.860001,33.439999,34.580002,29.604252,383118600
2003-09-22,34.130001,34.560001,32.520000,32.580002,27.892038,514547200
2003-09-29,32.759998,34.470001,32.360001,34.189999,29.270370,519412800
2003-10-06,34.279999,35.270000,34.009998,35.009998,29.972378,387227200
2003-10-13,35.139999,35.849998,34.599998,34.610001,29.629934,391989300
2003-10-20,34.650002,35.450001,33.490002,34.200001,29.278921,434329500
2003-10-27,34.279999,36.000000,34.040001,35.180000,30.117910,395591200
2003-11-03,35.430000,36.180000,35.150002,35.630001,30.503172,352660400
2003-11-10,35.700001,36.020000,34.849998,35.040001,29.998053,380043300
2003-11-17,34.840000,34.970001,33.730000,34.230000,29.304609,502083900
2003-11-24,34.520000,35.520000,34.470001,35.380001,30.289150,262222800
2003-12-01,35.709999,36.119999,34.959999,35.040001,29.998053,442665300
2003-12-08,35.020000,35.459999,34.130001,35.240002,30.169283,480979000
2003-12-15,35.930000,35.990002,34.419998,35.459999,30.357628,444226400
2003-12-22,35.349998,36.090000,35.290001,35.849998,30.691498,200917700
2003-12-29,36.029999,36.790001,36.020000,36.360001,31.140291,227274300
2004-01-05,36.580002,38.349998,36.560001,37.730000,32.313618,372678300
2004-01-12,37.849998,38.630001,37.599998,38.570000,33.033012,420516500
2004-01-19,38.730000,39.000000,37.779999,38.009998,32.553425,372991600
2004-01-26,37.980000,38.650002,36.660000,37.070000,31.748363,537879900
2004-02-02,37.200001,37.480000,36.330002,37.130001,31.799740,481888200
2004-02-09,37.340000,37.970001,36.759998,36.939999,31.637014,377490200
2004-02-16,37.279999,37.900002,36.549999,36.860001,31.568493,373842100
2004-02-23,37.000000,37.029999,36.099998,36.570000,31.320133,494890300
2004-03-01,36.680000,37.180000,36.209999,36.630001,31.371519,439187700
2004-03-08,36.689999,36.820000,34.799999,35.509998,30.412313,643467600
2004-03-15,35.360001,35.619999,34.630001,34.750000,29.761404,541989800
2004-03-22,34.529999,35.580002,34.009998,35.220001,30.163923,599245800
2004-03-29,35.509998,37.160000,35.490002,37.099998,31.774057,524587000
2004-04-05,37.009998,37.500000,36.660000,36.939999,31.637014,334144200
2004-04-12,37.020000,37.360001,35.790001,36.090000,30.909067,503875400
2004-04-19,36.009998,37.259998,35.639999,37.209999,31.868265,552713200
2004-04-26,37.180000,37.290001,34.720001,34.770000,29.778551,581427700
2004-05-03,35.000000,35.750000,34.849998,34.970001,29.949831,581131000
2004-05-10,34.669998,35.450001,34.270000,34.750000,29.761404,746742000
2004-05-17,34.380001,35.509998,34.110001,35.020000,29.992647,595253400
2004-05-24,35.299999,36.549999,34.950001,36.549999,31.303015,506535800
2004-05-31,36.270000,36.660000,35.820000,36.189999,30.994694,382647100
2004-06-07,36.439999,37.189999,36.340000,36.840000,31.551384,335380000
2004-06-14,36.610001,36.990002,36.099998,36.439999,31.208782,398296600
2004-06-21,36.520000,37.389999,36.020000,37.330002,31.971045,434639900
2004-06-28,37.490002,37.900002,36.630001,36.820000,31.534252,456306800
2004-07-05,36.599998,36.599998,35.549999,35.750000,30.617853,420625800
2004-07-12,35.570000,35.810001,34.619999,34.669998,29.692896,493348500
2004-07-19,34.779999,35.650002,34.029999,34.209999,29.298927,599171300
2004-07-26,34.240002,35.099998,33.700001,34.889999,29.881311,552704300
2004-08-02,34.610001,35.020000,32.660000,32.720001,28.022831,512248000
2004-08-09,32.810001,33.480000,32.349998,32.520000,27.851547,511427300
2004-08-16,32.610001,34.139999,32.590000,34.009998,29.127640,470685500
2004-08-23,34.049999,34.680000,33.810001,34.560001,29.598682,374656500
2004-08-30,34.410000,34.880001,33.650002,34.139999,29.238987,413516000
2004-09-06,34.400002,35.189999,34.119999,35.119999,30.078297,410011700
2004-09-13,35.250000,35.720001,35.119999,35.430000,30.343798,426969900
2004-09-20,35.290001,35.849998,34.750000,34.799999,29.804232,501510500
2004-09-27,34.619999,36.150002,34.230000,36.099998,30.917595,460951400
2004-10-04,36.360001,36.689999,35.500000,35.580002,30.472267,483049800
2004-10-11,35.720001,36.139999,35.200001,35.630001,30.515081,510075300
2004-10-18,35.509998,36.790001,35.400002,35.799999,30.660666,582379800
2004-10-25,35.730000,37.240002,35.410000,36.900002,31.602768,565344000
2004-11-01,36.980000,38.160000,36.799999,37.959999,32.510597,551798400
2004-11-08,37.950001,38.759998,37.650002,38.660000,33.110123,448403900
2004-11-15,38.639999,39.360001,38.320000,38.680000,33.127224,518486000
2004-11-22,38.610001,39.480000,38.480000,39.209999,33.581139,277108500
2004-11-29,39.459999,40.590000,38.970001,40.130001,34.369072,521036800
2004-12-06,40.119999,40.500000,39.240002,39.930000,34.197788,422499500
2004-12-13,40.230000,40.680000,39.430000,39.470001,33.803829,445509000
2004-12-20,39.570000,39.930000,39.090000,39.759998,34.378326,310662300
2004-12-27,39.980000,40.160000,39.400002,39.919998,34.516685,262145500
2005-01-03,40.090000,40.290001,38.209999,38.549999,33.332130,591558200
2005-01-10,38.439999,38.869999,38.009998,38.430000,33.228344,518361200
2005-01-17,38.279999,38.790001,36.990002,37.049999,32.035149,456274500
2005-01-24,37.119999,37.290001,36.459999,36.919998,31.922745,579439400
2005-01-31,37.360001,37.820000,37.000000,37.750000,32.640381,455370600
2005-02-07,37.799999,38.009998,36.880001,37.700001,32.597145,456706800
2005-02-14,37.700001,38.480000,37.259998,37.349998,32.294537,451376400
2005-02-21,37.029999,37.700001,36.700001,37.619999,32.527988,395565400
2005-02-28,37.459999,38.020000,36.919998,37.520000,32.441521,457878600
2005-03-07,37.599998,38.290001,37.020000,37.169998,32.138882,481123200
2005-03-14,37.240002,37.480000,36.349998,36.509998,31.568249,528339500
2005-03-21,36.599998,36.750000,36.070000,36.270000,31.360723,381780500
2005-03-28,36.410000,36.880001,35.939999,36.200001,31.300198,524397500
2005-04-04,36.250000,37.070000,36.029999,36.639999,31.680620,429476700
2005-04-11,36.750000,36.779999,34.680000,34.740002,30.037813,652891200
2005-04-18,34.709999,35.709999,34.590000,35.090000,30.340435,586965400
2005-04-25,35.299999,35.700001,34.349998,34.980000,30.245314,532286000
2005-05-02,35.099998,36.020000,34.889999,35.860001,31.006210,418210000
2005-05-09,35.869999,36.470001,35.299999,36.240002,31.334782,525321200
2005-05-16,36.240002,37.689999,36.130001,37.660000,32.562576,458014800
2005-05-23,37.660000,38.270000,37.590000,38.209999,33.038136,404512500
2005-05-30,38.189999,38.680000,37.919998,38.099998,32.943020,359082100
2005-06-06,38.119999,38.470001,37.380001,37.549999,32.467480,426201700
2005-06-13,37.480000,38.209999,37.250000,37.869999,32.744160,423242700
2005-06-20,37.720001,38.180000,36.959999,36.970001,31.995497,504954100
2005-06-27,36.950001,37.259998,36.680000,36.730000,31.787802,360683200
2005-07-04,36.599998,37.810001,36.549999,37.770000,32.687881,379176700
2005-07-11,37.869999,39.000000,37.799999,38.889999,33.657177,420852800
2005-07-18,38.790001,39.689999,38.689999,39.419998,34.115849,426890600
2005-07-25,39.459999,39.919998,39.189999,39.580002,34.254345,338438100
2005-08-01,39.639999,40.139999,39.430000,39.480000,34.167782,339013800
2005-08-08,39.520000,39.689999,38.970001,39.209999,33.934109,406690500
2005-08-15,39.139999,39.630001,38.740002,38.820000,33.596581,356711300
2005-08-22,38.880001,39.180000,38.270000,38.459999,33.285034,356734400
2005-08-29,38.259998,39.150002,38.259998,38.770000,33.553326,383869600
2005-09-05,38.950001,39.689999,38.900002,39.619999,34.288956,284418500
2005-09-12,39.630001,39.910000,39.049999,39.400002,34.098549,367935300
2005-09-19,39.320000,39.540001,38.240002,38.750000,33.536022,493834700
2005-09-26,38.970001,39.480000,38.450001,39.459999,34.150490,402344700
2005-10-03,39.540001,39.880001,37.919998,38.340000,33.181175,526520000
2005-10-10,38.270000,38.459999,37.330002,38.060001,32.938862,594891200
2005-10-17,38.070000,38.849998,37.610001,38.549999,33.362923,527639600
2005-10-24,38.730000,39.270000,37.919998,38.320000,33.163845,514839800
2005-10-31,38.450001,40.230000,38.419998,40.080002,34.687054,528189800
2005-11-07,40.209999,40.919998,39.919998,40.709999,35.232288,417463300
2005-11-14,40.770000,41.650002,40.380001,41.450001,35.872711,402337300
2005-11-21,41.400002,42.020000,41.240002,41.889999,36.253506,245576800
2005-11-28,42.000000,42.130001,41.189999,42.110001,36.443913,405046900
2005-12-05,42.060001,42.310001,41.270000,41.720001,36.106392,395484900
2005-12-12,41.869999,42.209999,41.549999,41.580002,35.985218,331407000
2005-12-19,41.669998,41.709999,40.750000,41.400002,35.915874,311684300
2005-12-26,41.520000,41.680000,40.360001,40.410000,35.057030,213286900
2006-01-02,40.650002,42.700001,40.160000,42.680000,37.026321,389830600
2006-01-09,42.680000,43.310001,42.520000,42.980000,37.286572,412900900
2006-01-16,42.650002,42.820000,41.150002,41.250000,35.785755,498647400
2006-01-23,41.360001,42.389999,41.080002,42.110001,36.531826,512596200
2006-01-30,42.180000,42.320000,40.779999,40.919998,35.499447,459241000
2006-02-06,40.720001,41.369999,40.259998,40.959999,35.534153,416186900
2006-02-13,40.700001,41.549999,40.299999,41.209999,35.751030,442867500
2006-02-20,41.209999,41.540001,40.610001,41.259998,35.794418,300687800
2006-02-27,41.360001,42.009998,40.970001,41.450001,35.959240,445394500
2006-03-06,41.540001,41.630001,40.189999,40.560001,35.187153,533015600
2006-03-13,40.740002,41.919998,40.619999,41.450001,35.959240,451336700
2006-03-20,41.570000,42.009998,40.820000,41.299999,35.854240,466042600
2006-03-27,41.279999,42.299999,40.990002,41.930000,36.401192,472582500
2006-04-03,42.150002,43.049999,41.900002,42.320000,36.739754,470628600
2006-04-10,42.400002,42.500000,41.709999,42.099998,36.548767,272691900
2006-04-17,42.040001,42.820000,41.389999,42.000000,36.461956,519003300
2006-04-24,41.950001,42.490002,41.500000,41.849998,36.331734,501580900
2006-05-01,41.919998,42.209999,41.279999,42.160000,36.600857,422084200
2006-05-08,42.080002,42.279999,40.180000,40.189999,34.890610,480942600
2006-05-15,40.020000,40.340000,38.750000,39.349998,34.161388,802188300
2006-05-22,39.009998,39.580002,38.230000,39.490002,34.282921,761647800
2006-05-29,39.299999,40.000000,38.540001,39.639999,34.413136,490893900
2006-06-05,39.560001,39.560001,37.490002,38.150002,33.119606,785924700
2006-06-12,38.200001,38.790001,37.160000,38.340000,33.284550,875290300
2006-06-19,38.500000,38.990002,37.910000,38.150002,33.141899,593020600
2006-06-26,38.169998,39.139999,37.380001,38.770000,33.680511,549677900
2006-07-03,38.889999,39.000000,37.570000,37.689999,32.742298,294001000
2006-07-10,37.790001,37.930000,35.790001,35.939999,31.222025,745876900
2006-07-17,35.950001,36.830002,35.540001,35.700001,31.013531,805428600
2006-07-24,35.840000,37.139999,35.799999,37.110001,32.238403,539564200
2006-07-31,37.080002,37.630001,36.259998,36.950001,32.099434,486638100
2006-08-07,36.910000,37.310001,36.259998,36.529999,31.734577,528501400
2006-08-14,36.840000,38.980000,36.700001,38.790001,33.697891,605692000
2006-08-21,38.500000,38.810001,37.919998,38.320000,33.289566,417341500
2006-08-28,38.290001,39.209999,38.180000,39.080002,33.949829,391159900
2006-09-04,39.099998,39.480000,38.360001,38.720001,33.637096,395975800
2006-09-11,38.410000,40.459999,38.320000,40.110001,34.844604,618475800
2006-09-18,40.119999,40.669998,39.520000,39.869999,34.656044,616386300
2006-09-25,40.040001,40.950001,39.680000,40.650002,35.334045,534234600
2006-10-02,40.599998,41.560001,39.880001,41.410000,35.994656,539790000
2006-10-09,41.360001,42.520000,41.169998,42.430000,36.881256,473259600
2006-10-16,42.430000,42.619999,41.590000,42.000000,36.507488,542185300
2006-10-23,41.919998,42.919998,41.820000,42.209999,36.690029,615537400
2006-10-30,42.160000,42.770000,41.610001,41.930000,36.446655,608152000
2006-11-06,42.070000,43.349998,42.060001,43.029999,37.402779,627932900
2006-11-13,43.049999,44.419998,43.000000,44.299999,38.506706,536350600
2006-11-20,44.160000,44.860001,44.009998,44.650002,38.810963,296891900
2006-11-27,44.509998,44.610001,43.259998,43.660000,37.950405,685306900
2006-12-04,43.790001,44.549999,43.470001,43.900002,38.159016,511422200
2006-12-11,43.830002,44.759998,43.560001,44.430000,38.619720,471999200
2006-12-18,44.580002,44.750000,42.930000,42.930000,37.361347,521148200
2006-12-25,42.930000,43.610001,42.880001,43.160000,37.561504,249146300
2007-01-01,43.459999,44.209999,42.520000,43.849998,38.162010,443501800
2007-01-08,43.889999,45.349998,43.630001,45.310001,39.432621,627296300
2007-01-15,45.349998,45.400002,43.910000,44.169998,38.440487,539407200
2007-01-22,44.209999,44.470001,43.290001,43.570000,37.918331,678782500
2007-01-29,43.459999,44.400002,43.330002,44.160000,38.431797,577124700
2007-02-05,44.139999,44.720001,43.639999,43.880001,38.188118,558275700
2007-02-12,43.869999,44.860001,43.590000,44.709999,38.910450,536752700
2007-02-19,44.639999,45.549999,44.430000,45.259998,39.389107,419304500
2007-02-26,45.480000,45.500000,42.240002,42.480000,36.969707,1049581500
2007-03-05,42.150002,43.340000,42.060001,42.930000,37.361347,696914800
2007-03-12,42.869999,43.279999,42.099998,42.830002,37.274326,665084800
2007-03-19,43.060001,44.450001,42.950001,44.119999,38.421169,531389000
2007-03-26,44.139999,44.320000,43.099998,43.529999,37.907360,578277200
2007-04-02,43.669998,44.580002,43.299999,44.560001,38.804333,334799600
2007-04-09,44.709999,44.750000,43.950001,44.650002,38.882710,461800300
2007-04-16,44.830002,45.669998,44.720001,45.400002,39.535851,454448400
2007-04-23,45.459999,46.700001,45.330002,46.570000,40.554718,496109900
2007-04-30,46.490002,46.889999,45.660000,46.630001,40.606968,511901900
2007-05-07,46.660000,46.970001,46.070000,46.779999,40.737591,534612000
2007-05-14,46.770000,46.880001,45.910000,46.709999,40.676624,657589000
2007-05-21,46.740002,47.369999,45.970001,46.450001,40.450207,623492900
2007-05-28,46.500000,47.770000,46.349998,47.439999,41.312344,466286400
2007-06-04,47.270000,47.639999,46.160000,46.910000,40.850807,798070700
2007-06-11,46.880001,47.869999,46.450001,47.759998,41.591011,600963700
2007-06-18,47.849998,47.919998,47.080002,47.290001,41.213917,643734000
2007-06-25,47.299999,47.880001,46.700001,47.599998,41.484100,647351700
2007-07-02,47.709999,48.910000,47.680000,48.860001,42.582195,255059200
2007-07-09,48.900002,49.970001,48.320000,49.900002,43.488586,452688800
2007-07-16,49.889999,50.660000,49.639999,50.049999,43.619289,627834200
2007-07-23,50.220001,50.310001,47.990002,47.990002,41.823971,1018128600
2007-07-30,48.220001,48.990002,46.980000,47.419998,41.327190,1071313900
2007-08-06,47.470001,49.060001,46.630001,47.279999,41.205204,1012234600
2007-08-13,47.680000,47.880001,44.389999,46.310001,40.359833,1071034300
2007-08-20,46.490002,48.230000,46.080002,48.200001,42.006992,582409000
2007-08-27,48.060001,49.060001,46.709999,48.869999,42.590904,525333400
2007-09-03,48.930000,50.000000,47.950001,48.230000,42.033131,464190800
2007-09-10,48.619999,49.369999,47.810001,49.220001,42.895920,502866000
2007-09-17,49.000000,50.590000,48.590000,50.360001,43.889477,560160300
2007-09-24,50.490002,51.680000,50.330002,51.410000,44.827843,453422800
2007-10-01,51.450001,52.900002,51.340000,52.820000,46.057323,478039100
2007-10-08,52.799999,53.939999,52.279999,53.529999,46.676411,620228200
2007-10-15,53.610001,53.889999,52.389999,52.439999,45.725971,888843200
2007-10-22,52.160000,54.209999,52.020000,53.930000,47.025219,1048229500
2007-10-29,54.189999,55.070000,53.599998,54.419998,47.452469,764802200
2007-11-05,53.860001,54.689999,50.000000,50.000000,43.598366,1170423100
2007-11-12,49.919998,51.439999,48.650002,50.279999,43.842518,1317298500
2007-11-19,50.160000,50.779999,48.849998,49.840000,43.458858,758103400
2007-11-26,49.970001,52.250000,48.900002,51.310001,44.740643,922094200
2007-12-03,51.090000,52.540001,50.380001,52.330002,45.630047,548330800
2007-12-10,52.459999,52.840000,50.889999,50.970001,44.444172,687570300
2007-12-17,50.779999,51.900002,49.180000,51.849998,45.211510,701514800
2007-12-24,52.009998,52.630001,51.430000,51.820000,45.232456,226316200
2007-12-31,51.570000,51.680000,48.209999,48.400002,42.247215,549201000
2008-01-07,48.400002,48.759998,46.459999,47.049999,41.068848,1212408900
2008-01-14,47.689999,48.009998,44.980000,45.349998,39.584946,1201931400
2008-01-21,42.830002,45.869999,41.610001,43.990002,38.397839,1165409200
2008-01-28,44.020000,45.880001,43.570000,45.590000,39.794441,931800000
2008-02-04,45.580002,45.610001,42.150002,43.599998,38.057407,927521400
2008-02-11,43.770000,44.880001,43.450001,43.820000,38.249435,684582800
2008-02-18,44.400002,44.500000,42.599998,43.680000,38.127239,533068100
2008-02-25,43.630001,44.529999,42.849998,42.950001,37.490036,713424000
2008-03-03,42.919998,43.540001,41.380001,42.070000,36.721928,895327700
2008-03-10,42.009998,43.439999,41.169998,42.250000,36.879025,1017681000
2008-03-17,41.290001,43.599998,41.049999,43.090000,37.612240,753985200
2008-03-24,43.279999,45.070000,43.279999,43.490002,37.991062,623641000
2008-03-31,43.650002,46.349998,43.450001,45.860001,40.061390,662920800
2008-04-07,46.139999,46.410000,44.119999,44.279999,38.681175,559823800
2008-04-14,44.209999,46.930000,43.680000,46.709999,40.803913,605510400
2008-04-21,46.619999,47.790001,45.930000,47.150002,41.188278,607533400
2008-04-28,47.259998,49.189999,47.029999,48.770000,42.603455,563254200
2008-05-05,48.770000,49.230000,47.869999,48.209999,42.114254,580336300
2008-05-12,48.279999,50.110001,48.200001,50.009998,43.686672,622464900
2008-05-19,50.049999,50.470001,47.820000,48.200001,42.105518,744915700
2008-05-26,48.299999,50.240002,48.290001,50.009998,43.686672,466493900
